,home_team_goals_difference,away_team_goals_difference,games_won_home_team,games_won_away_team,games_against_home,games_against_away,home_team_overall_rating,away_team_overall_rating,odds_home,odds_draw,odds_away
17153,-7.0,-7.0,2.0,3.0,1.0,2.0,663.0,675.0,0.3967860885047906,0.3393886619365949,0.3690258352947714
17154,1.0,-6.0,4.0,4.0,3.0,0.0,699.0,649.0,0.45669717390665276,0.31302247150981105,0.3004140784076408
17155,-2.0,-2.0,4.0,3.0,2.0,0.0,691.0,656.0,0.443427145021717,0.32152578188642034,0.3051807969159673
17156,-9.0,-1.0,3.0,3.0,0.0,3.0,661.0,714.0,0.29800830714221843,0.31687335037493547,0.4552520663069508
17157,1.0,23.0,4.0,7.0,0.0,2.0,680.0,784.0,0.22626569550428904,0.2751041011559434,0.5687639271638721
17158,-5.0,-7.0,2.0,2.0,1.0,1.0,666.0,653.0,0.4408531447394319,0.31751989925595786,0.31176067982871486
17159,-3.0,-6.0,3.0,1.0,0.0,2.0,663.0,676.0,0.45742343254157836,0.32911590524366,0.31866124795091855
17160,2.0,-7.0,6.0,2.0,1.0,0.0,709.0,667.0,0.5307130395126279,0.31026535476324923,0.2642221914602798
17161,-8.0,8.0,3.0,7.0,0.0,3.0,678.0,773.0,0.2202107611877569,0.28552824027588886,0.5994615842725112
17162,-9.0,8.0,3.0,8.0,1.0,1.0,686.0,719.0,0.2763302243436013,0.3212273514422437,0.5076430099503121
17163,1.0,3.0,5.0,5.0,1.0,1.0,704.0,652.0,0.4025177313650972,0.3435321579422005,0.3591506964288593
17164,20.0,-2.0,8.0,3.0,2.0,0.0,788.0,707.0,0.6354755378724363,0.25713224246470345,0.21259280539901715
17165,3.0,7.0,5.0,6.0,0.0,1.0,650.0,686.0,0.4053714360903841,0.33549174833821677,0.36433740130755615
17166,-11.0,2.0,2.0,6.0,1.0,2.0,676.0,713.0,0.3266518760172635,0.33591395546687863,0.4426347542520149
17167,-8.0,13.0,2.0,9.0,0.0,2.0,676.0,719.0,0.26363437254449174,0.31045561620691214,0.5311105969847529
17168,3.0,7.0,5.0,6.0,1.0,1.0,687.0,695.0,0.388826448091829,0.3371751923032639,0.3791989453410641
17169,-1.0,11.0,4.0,8.0,1.0,2.0,654.0,770.0,0.2348885243543081,0.28993012099858584,0.5803819403832631
17170,-12.0,-1.0,3.0,3.0,1.0,2.0,678.0,672.0,0.35739392843202583,0.3422376487025529,0.40556900860157824
17171,-3.0,-11.0,1.0,1.0,1.0,1.0,673.0,678.0,0.4087963312882075,0.3401138913260245,0.35629036312192497
17172,13.0,-7.0,8.0,0.0,2.0,0.0,712.0,663.0,0.5850783899228932,0.2871551436842532,0.23296705212901042
17173,11.0,-9.0,8.0,3.0,1.0,0.0,785.0,670.0,0.6178913753624538,0.2766309648142581,0.24574510747149736
17174,-5.0,-10.0,2.0,2.0,1.0,1.0,668.0,680.0,0.4417611700794589,0.3323109286094386,0.33112848704725933
17175,2.0,1.0,6.0,5.0,2.0,1.0,709.0,690.0,0.4770391679520512,0.33195506938469793,0.29620634839940774
17176,1.0,-1.0,2.0,4.0,0.0,0.0,669.0,650.0,0.3641649002348707,0.33584129535504204,0.40519439014624414
17177,-9.0,7.0,2.0,6.0,0.0,3.0,678.0,706.0,0.2993191192360616,0.31954250380655214,0.4863389626935432
17178,8.0,-12.0,6.0,3.0,2.0,1.0,684.0,652.0,0.5736323513388402,0.2859610165675489,0.24560721782976785
17179,-6.0,5.0,4.0,7.0,0.0,2.0,654.0,705.0,0.3822085168216919,0.33964290590186785,0.38334916301259714
17180,-9.0,7.0,2.0,3.0,1.0,1.0,667.0,675.0,0.39330539483247184,0.3405846227788765,0.37131056812480845
17181,-4.0,14.0,1.0,8.0,0.0,1.0,647.0,768.0,0.21787277195454977,0.2625038633830584,0.6248239503985487
17182,0.0,14.0,5.0,9.0,1.0,1.0,702.0,723.0,0.28943571636620796,0.3254506602910242,0.4903142090789247
17183,9.0,-8.0,6.0,2.0,2.0,1.0,718.0,694.0,0.5263636442026314,0.30799205672685687,0.2708448848066685
17184,19.0,-1.0,8.0,2.0,3.0,0.0,795.0,664.0,0.6510380097476787,0.24963288990042926,0.20452968608804914
17185,5.0,-4.0,7.0,1.0,3.0,0.0,692.0,656.0,0.5562851702818039,0.3030020981825771,0.2459133172717758
17186,-13.0,0.0,3.0,5.0,0.0,3.0,648.0,703.0,0.3239514637013753,0.34146592198736475,0.439783200047417
17187,7.0,-9.0,3.0,2.0,1.0,1.0,679.0,692.0,0.4634328849726884,0.33287875595664235,0.30888894480682616
17188,-3.0,18.0,4.0,9.0,1.0,2.0,656.0,719.0,0.3017170825388392,0.3307915166397433,0.4726919865575745
17189,-4.0,7.0,2.0,6.0,1.0,2.0,685.0,702.0,0.3313462026764477,0.3325081605065117,0.44134622255319744
17190,-10.0,-14.0,0.0,2.0,0.0,2.0,659.0,671.0,0.44447274025227806,0.3280133816153755,0.33271446386850334
17191,-1.0,16.0,4.0,8.0,0.0,2.0,708.0,782.0,0.2312827215400927,0.2953165714856916,0.5786012927103726
17192,-5.0,3.0,3.0,6.0,0.0,2.0,684.0,695.0,0.3197236241928457,0.33041697048992774,0.4550599910533834
17193,20.0,-5.0,9.0,3.0,2.0,0.0,718.0,677.0,0.5874167666733447,0.2848721439754782,0.23291167508733396
17194,16.0,-7.0,8.0,3.0,2.0,1.0,787.0,655.0,0.6440435747963986,0.2541564761548477,0.2070005347849106
17195,7.0,-2.0,6.0,4.0,1.0,2.0,693.0,710.0,0.47822378200472554,0.3243630922281736,0.3026137115032578
17196,3.0,-3.0,6.0,3.0,2.0,1.0,695.0,672.0,0.526363024023534,0.31276272131973676,0.2660748403928862
17197,-13.0,-6.0,2.0,2.0,1.0,1.0,676.0,661.0,0.3289982087151861,0.3328015988845441,0.4434007781364267
17198,2.0,-8.0,2.0,1.0,0.0,1.0,676.0,659.0,0.45945100738984773,0.3317887194707704,0.3139608588755388
17199,19.0,20.0,8.0,9.0,3.0,0.0,789.0,719.0,0.522838769812802,0.31213577923570224,0.27022603668765266
17200,2.0,1.0,4.0,2.0,2.0,0.0,699.0,683.0,0.4470730135292952,0.3304031692534015,0.3277244029534603
17201,-13.0,8.0,2.0,6.0,1.0,2.0,684.0,695.0,0.2848982302579449,0.3176293002609377,0.5026730552172742
17202,-6.0,-7.0,2.0,2.0,1.0,0.0,662.0,668.0,0.38943403183659486,0.33515117975070846,0.38061537414885366
17203,-1.0,-2.0,4.0,3.0,2.0,1.0,707.0,672.0,0.46256613445718936,0.3312370852319056,0.3113973660470619
17204,-5.0,-12.0,3.0,2.0,1.0,2.0,683.0,664.0,0.37768524894667416,0.3379397473517736,0.3895755894377091
17205,14.0,-13.0,8.0,2.0,2.0,0.0,722.0,678.0,0.6150556816561917,0.2716109352488899,0.2185339688310753
17206,-4.0,21.0,3.0,8.0,0.0,2.0,668.0,782.0,0.22111521173365517,0.27416374757535183,0.6099216264271499
17207,-12.0,-4.0,2.0,3.0,1.0,0.0,653.0,664.0,0.4092813982397042,0.3399833364507819,0.3559358510456708
17208,-3.0,-12.0,1.0,2.0,1.0,0.0,702.0,684.0,0.46534054060916297,0.3330244688049316,0.3068355763220622
17209,-2.0,-3.0,2.0,4.0,3.0,0.0,679.0,683.0,0.41073239264747324,0.34161262321169367,0.35285556987699007
17210,4.0,-2.0,3.0,3.0,0.0,1.0,683.0,707.0,0.4049053015455867,0.3383792253094571,0.36191605888111333
17211,2.0,-8.0,5.0,2.0,2.0,0.0,722.0,679.0,0.5258290514769277,0.31518114145367093,0.26419039280555834
17212,23.0,1.0,7.0,4.0,2.0,0.0,778.0,699.0,0.5805939409427145,0.2689908400115198,0.2205489428698703
17213,-2.0,-3.0,3.0,3.0,0.0,0.0,663.0,666.0,0.3989928839272413,0.3269616366741685,0.34417920322269485
17214,-5.0,-1.0,3.0,4.0,0.0,2.0,647.0,685.0,0.35810692555691215,0.3306468622345465,0.3813799360326461
17215,-5.0,-3.0,4.0,3.0,2.0,1.0,655.0,686.0,0.4002789469020195,0.3247593512997816,0.3450954256223036
17216,20.0,2.0,8.0,4.0,2.0,1.0,788.0,691.0,0.6318698459204622,0.2597845073727053,0.21354623244298931
17217,-8.0,14.0,2.0,8.0,0.0,2.0,670.0,722.0,0.29470426541556927,0.3246819009959566,0.485814419324631
17218,-15.0,-17.0,1.0,1.0,1.0,2.0,687.0,653.0,0.3557685373755666,0.34044744648097547,0.40898460187961483
17219,7.0,8.0,4.0,6.0,1.0,1.0,685.0,693.0,0.3528587505911016,0.33814909956137906,0.4141927355836762
17220,-4.0,-2.0,3.0,2.0,2.0,0.0,671.0,671.0,0.42698182102257976,0.33544010421886916,0.342778660494708
17221,-6.0,-6.0,2.0,3.0,2.0,1.0,706.0,683.0,0.4438731576377252,0.3313872881916457,0.329940139906786
17222,13.0,4.0,7.0,4.0,2.0,1.0,713.0,685.0,0.545025626016657,0.30547534282056743,0.2546996168989324
17223,-2.0,-1.0,3.0,4.0,2.0,1.0,688.0,668.0,0.4381093994099231,0.3332483081625332,0.3338428781637006
17224,-22.0,-2.0,0.0,3.0,2.0,1.0,660.0,702.0,0.3687933284190866,0.34794588596224096,0.3884613713548294
17225,5.0,-7.0,5.0,2.0,1.0,0.0,705.0,670.0,0.48984451928577294,0.32598558800577937,0.2893704784446046
17226,-1.0,-6.0,2.0,2.0,2.0,0.0,661.0,687.0,0.42744473637231506,0.3398048101151131,0.33795103924872877
17227,-7.0,23.0,3.0,9.0,0.0,3.0,671.0,795.0,0.20795416841866737,0.2594028959069642,0.6378435214105254
17228,11.0,4.0,6.0,4.0,2.0,0.0,720.0,704.0,0.4900073829766636,0.3280305816370969,0.2871626211223964
17229,-6.0,-2.0,2.0,3.0,0.0,2.0,669.0,696.0,0.3831153088867195,0.3375695118904085,0.38451576495902895
17230,-6.0,-6.0,4.0,2.0,0.0,1.0,653.0,684.0,0.46348651533551405,0.33010570386052845,0.3116083665401145
17231,-3.0,-8.0,3.0,3.0,2.0,1.0,687.0,669.0,0.4293067859369787,0.3400104753098804,0.3358833244892979
17232,0.0,-1.0,5.0,3.0,2.0,1.0,666.0,709.0,0.38739076231406233,0.34232528606804535,0.37548453735404913
17233,23.0,4.0,9.0,4.0,3.0,0.0,791.0,688.0,0.6504002766303711,0.24946423022954606,0.20533607887623964
17234,-8.0,-21.0,2.0,0.0,2.0,0.0,689.0,649.0,0.4738601712517383,0.3233433906844785,0.3079970237999402
17235,2.0,23.0,3.0,9.0,0.0,3.0,708.0,786.0,0.26176508499802537,0.30001037086232607,0.5434251298758055
17236,-1.0,10.0,2.0,6.0,0.0,3.0,673.0,713.0,0.27264269444650047,0.32138528493302454,0.511172606356632
17237,3.0,6.0,4.0,4.0,1.0,2.0,692.0,695.0,0.4465545955058288,0.3322031973144954,0.32644279291583267
17238,0.0,-3.0,3.0,3.0,0.0,1.0,703.0,664.0,0.4284153971578596,0.3370530480440201,0.33973214053427725
17239,-11.0,2.0,3.0,6.0,2.0,0.0,677.0,666.0,0.36322765778123606,0.3387102007167839,0.4032627272381369
17240,-20.0,6.0,0.0,4.0,2.0,1.0,643.0,688.0,0.4175982355181551,0.3335798230810901,0.3540225271369118
17241,-3.0,1.0,3.0,4.0,1.0,1.0,672.0,697.0,0.3847013686079833,0.3468264007726923,0.37367281635548144
17242,0.0,10.0,2.0,7.0,0.0,3.0,702.0,722.0,0.3608907789538141,0.3355568403006225,0.4087529664817204
17243,6.0,0.0,7.0,4.0,2.0,0.0,669.0,692.0,0.4013324506550037,0.338210899742213,0.3656572353389402
17244,-9.0,19.0,2.0,8.0,1.0,2.0,679.0,795.0,0.24023552259270525,0.2909901309524961,0.5739749321909556
17245,21.0,-1.0,8.0,3.0,2.0,0.0,789.0,659.0,0.6628138779772195,0.24155146562800694,0.2008352421309305
17246,-14.0,7.0,1.0,7.0,1.0,2.0,684.0,724.0,0.3141291968909085,0.32879806491795005,0.4622733239272983
17247,-4.0,-13.0,2.0,1.0,1.0,0.0,681.0,646.0,0.4076742065615175,0.33298876344059336,0.36453761573404597
17248,4.0,5.0,4.0,7.0,1.0,1.0,689.0,666.0,0.38123012382246885,0.33955905832658095,0.38441140358710707
17249,3.0,-3.0,5.0,1.0,1.0,2.0,703.0,707.0,0.37542662206985417,0.34232636012447326,0.38744760354182944
17250,5.0,-5.0,4.0,2.0,1.0,1.0,695.0,676.0,0.43375853441900514,0.3310914922459854,0.34035055907116646
17251,-6.0,-3.0,3.0,1.0,0.0,1.0,662.0,702.0,0.3387736722645447,0.33307323535148187,0.4333536781201305
17252,-10.0,1.0,2.0,5.0,0.0,1.0,646.0,686.0,0.3937889273167811,0.36608991192432877,0.41545547031915175
17253,4.0,-11.0,5.0,2.0,2.0,1.0,707.0,684.0,0.4129523406612212,0.3396297550078457,0.35261849006709
17254,3.0,22.0,6.0,8.0,0.0,3.0,721.0,782.0,0.3003332216582133,0.3209831161517912,0.48388424792615253
17255,2.0,19.0,4.0,8.0,1.0,2.0,702.0,754.0,0.24905125917104698,0.2870741987773652,0.5690751277877448
17256,2.0,-8.0,5.0,1.0,0.0,1.0,690.0,675.0,0.47536194257168674,0.3263170349249761,0.3035216082394941
17257,9.0,-10.0,7.0,2.0,0.0,1.0,670.0,637.0,0.46356331477507656,0.32304444119962267,0.31859282976145764
17258,-2.0,-11.0,2.0,2.0,2.0,0.0,705.0,687.0,0.46240912438418647,0.32545201774255916,0.3173394436094112
17259,-5.0,9.0,2.0,7.0,0.0,3.0,651.0,663.0,0.36289592580426655,0.33139029147604526,0.41091436845584506
17260,8.0,2.0,5.0,5.0,1.0,2.0,647.0,656.0,0.36735705005837815,0.33778414105885446,0.40005939461892437
17261,-1.0,2.0,5.0,4.0,1.0,1.0,704.0,698.0,0.4628629109226147,0.3306444831493394,0.31169319166420284
17262,20.0,1.0,8.0,3.0,2.0,0.0,791.0,665.0,0.6120344232711602,0.2711377889708252,0.22202837349417148
17263,-12.0,-8.0,2.0,2.0,2.0,1.0,690.0,666.0,0.4528594558206481,0.348173420465851,0.3392345713617101
17264,-8.0,-4.0,3.0,4.0,2.0,1.0,662.0,672.0,0.38666467819085604,0.3222722055692319,0.36119684006401676
17265,-3.0,0.0,3.0,3.0,0.0,2.0,681.0,718.0,0.3418228154056074,0.32752010263484166,0.40079080578365545
17266,-6.0,-2.0,2.0,3.0,1.0,2.0,669.0,660.0,0.38646211002462383,0.32790625183707317,0.35576536196240777
17267,-1.0,-5.0,3.0,2.0,2.0,1.0,709.0,665.0,0.5094354513763678,0.30075575488146444,0.25994251756627235
17268,2.0,25.0,4.0,7.0,0.0,2.0,671.0,774.0,0.22303878347024764,0.2716710898418033,0.5754238505120537
17269,0.0,-5.0,4.0,4.0,2.0,1.0,689.0,665.0,0.4827190978817774,0.3063182230025788,0.28109640293974847
17270,-8.0,-1.0,3.0,4.0,1.0,2.0,689.0,681.0,0.3575180205592946,0.32515833378546083,0.3874573694793491
17271,-4.0,-5.0,2.0,3.0,1.0,2.0,662.0,691.0,0.3053853728528286,0.31923437589230697,0.44551397507896906
17272,21.0,1.0,6.0,4.0,2.0,1.0,776.0,708.0,0.5721149743402578,0.27544422720912404,0.22257452227472285
17273,-2.0,-3.0,4.0,4.0,1.0,0.0,692.0,656.0,0.5050325727498077,0.3027961442798678,0.26230500679442914
17274,-8.0,-6.0,3.0,2.0,2.0,1.0,673.0,670.0,0.42138308133613106,0.31824965595437404,0.3305009865335994
17275,-1.0,1.0,4.0,3.0,2.0,0.0,686.0,671.0,0.449821240399294,0.3183857709171944,0.3019267125076162
17276,0.0,-2.0,4.0,3.0,1.0,1.0,725.0,667.0,0.5473757073655652,0.30193340110907474,0.25589147726151706
17277,22.0,-10.0,7.0,2.0,2.0,0.0,749.0,686.0,0.6137130570525837,0.26992696285210266,0.22156056583147055
17278,1.0,0.0,3.0,4.0,0.0,2.0,671.0,692.0,0.35164011177145477,0.3345073176774416,0.41905315628726053
17279,-1.0,-6.0,4.0,4.0,2.0,0.0,648.0,667.0,0.4433265219775467,0.32958192518495394,0.33229213857365636
17280,2.0,-2.0,5.0,4.0,3.0,0.0,709.0,700.0,0.4328757346842206,0.3380130757273183,0.33431177532461803
17281,-6.0,-7.0,2.0,2.0,0.0,1.0,667.0,682.0,0.43976394676542857,0.33511620273358567,0.3303204362371427
17282,1.0,4.0,4.0,6.0,1.0,1.0,716.0,709.0,0.43023220693387776,0.3370046204202596,0.33796375838201964
17283,5.0,-4.0,5.0,3.0,0.0,3.0,690.0,702.0,0.47560255730159673,0.32558021338024207,0.3040178150543181
17284,-5.0,-3.0,4.0,2.0,1.0,1.0,688.0,668.0,0.4000563447684229,0.3358323085104643,0.3693119324572697
17285,-9.0,0.0,2.0,4.0,1.0,1.0,659.0,648.0,0.38701442781105994,0.3378507960098188,0.380335361915278
17286,-7.0,20.0,2.0,6.0,0.0,3.0,678.0,771.0,0.23519525972966507,0.2876184962636258,0.582386829742866
17287,21.0,4.0,7.0,5.0,3.0,0.0,790.0,648.0,0.6178601732875577,0.26946121701010073,0.21787919543849857
17288,-3.0,2.0,2.0,5.0,0.0,2.0,662.0,717.0,0.34909751124356625,0.33473562116173905,0.42136745333085157
17289,-1.0,3.0,5.0,5.0,0.0,3.0,683.0,699.0,0.3355131730484252,0.33243717133840833,0.43725024134932344
17290,-6.0,-14.0,2.0,1.0,0.0,2.0,653.0,702.0,0.4295151573201451,0.32985597680222617,0.34582945161378564
17291,-8.0,-9.0,2.0,1.0,2.0,1.0,695.0,679.0,0.47643499941840506,0.32888040916851313,0.29988517714923874
17292,22.0,8.0,8.0,7.0,1.0,0.0,766.0,657.0,0.6488657876337954,0.25238203887099797,0.2039527592313636
17293,-6.0,2.0,3.0,5.0,1.0,2.0,677.0,705.0,0.3231613341402507,0.335788906681134,0.44625034491477217
17294,-8.0,4.0,2.0,5.0,0.0,1.0,658.0,681.0,0.3820574889471371,0.3391817937483503,0.38396130304066967
17295,3.0,2.0,4.0,4.0,0.0,2.0,714.0,698.0,0.4357194297432304,0.3370183966945629,0.3324627592983636
17296,-3.0,7.0,3.0,4.0,2.0,1.0,683.0,678.0,0.49708793729743717,0.32382109878671156,0.28429154965200815
17297,-6.0,-12.0,2.0,1.0,0.0,2.0,687.0,656.0,0.388267309413379,0.34059364129828024,0.37633963502449774
17298,10.0,1.0,8.0,4.0,1.0,1.0,748.0,694.0,0.5189641305069632,0.3128106120147266,0.27342584321446706
17299,-7.0,-4.0,3.0,3.0,2.0,1.0,654.0,666.0,0.42696791896594083,0.3350824563116154,0.34315021045860084
17300,0.0,18.0,4.0,6.0,1.0,2.0,659.0,783.0,0.2242936828517111,0.2831105578566562,0.5977963450277896
17301,3.0,-11.0,5.0,2.0,1.0,2.0,709.0,686.0,0.5488107279124856,0.29872877093778555,0.25766108688588574
17302,-13.0,-5.0,0.0,2.0,1.0,1.0,696.0,685.0,0.40010268551793604,0.33674843961453976,0.36834946060368096
17303,-11.0,3.0,1.0,5.0,2.0,0.0,693.0,702.0,0.3758753671647517,0.33088120773937846,0.39844401083202685
17304,-10.0,1.0,2.0,5.0,0.0,2.0,680.0,694.0,0.3132007813076439,0.3280234949463659,0.4639763094821471
17305,-5.0,19.0,3.0,7.0,0.0,2.0,653.0,786.0,0.22696723395369434,0.27268456356305365,0.6055487882194089
17306,6.0,7.0,5.0,8.0,0.0,3.0,684.0,739.0,0.3157134941628155,0.33210640391251,0.45738068766083134
17307,5.0,-7.0,5.0,1.0,0.0,1.0,711.0,693.0,0.4440318721603135,0.33539431888487536,0.3257743946909681
17308,4.0,-7.0,7.0,2.0,3.0,0.0,755.0,655.0,0.5661900953315517,0.29581263175684286,0.2431978586477624
17309,15.0,-11.0,7.0,1.0,3.0,0.0,774.0,691.0,0.6462677053527328,0.2510325336514582,0.20790034673196592
17310,3.0,7.0,5.0,5.0,3.0,0.0,709.0,684.0,0.4255058595600418,0.3340089011621469,0.3456858250139684
17311,0.0,3.0,5.0,4.0,1.0,1.0,691.0,706.0,0.41220809652373147,0.3376494277289724,0.35534306148345324
17312,-6.0,-1.0,2.0,4.0,1.0,0.0,690.0,656.0,0.4101767233041028,0.3358604287190906,0.3591634337129636
17313,18.0,2.0,7.0,6.0,2.0,1.0,770.0,750.0,0.563419040268107,0.2896009578358876,0.25218058763216245
17314,-18.0,7.0,0.0,5.0,1.0,2.0,681.0,690.0,0.3798904154096056,0.33453424047947855,0.3907759298470729
17315,0.0,5.0,4.0,5.0,1.0,1.0,677.0,712.0,0.40094878459692973,0.3371183930242925,0.36713340811493483
17316,-4.0,-5.0,3.0,2.0,0.0,3.0,680.0,671.0,0.380914672889553,0.3363231424769924,0.3879627703696116
17317,-6.0,4.0,2.0,5.0,1.0,2.0,684.0,704.0,0.3844596839648878,0.33746582675431736,0.38327507501695174
17318,-1.0,-17.0,5.0,1.0,2.0,1.0,751.0,687.0,0.5556412941831932,0.29856406288814813,0.2509952286648156
17319,6.0,-2.0,5.0,4.0,2.0,1.0,707.0,650.0,0.4552073623894672,0.3277404248802539,0.32225279846643573
17320,-2.0,-1.0,3.0,5.0,2.0,1.0,665.0,687.0,0.38207509758087194,0.34149261100663547,0.3816328771486496
17321,4.0,18.0,4.0,7.0,0.0,2.0,685.0,793.0,0.2390575438518443,0.2838660505248101,0.5822769913595025
17322,7.0,-3.0,6.0,3.0,1.0,1.0,715.0,680.0,0.4994832812992054,0.3180433281185783,0.2876739763183732
17323,21.0,-4.0,8.0,3.0,2.0,0.0,790.0,695.0,0.6751220843814625,0.23348492048285455,0.1965935808718398
17324,-15.0,9.0,1.0,7.0,0.0,2.0,691.0,714.0,0.35114536349586006,0.3312902685724858,0.422764953667811
17325,-2.0,-1.0,4.0,5.0,0.0,3.0,652.0,752.0,0.32302271024201756,0.33245664643572265,0.44972122905841677
17326,7.0,-5.0,5.0,4.0,2.0,1.0,703.0,674.0,0.4855365899739902,0.32164091306795894,0.2980230826942078
17327,-8.0,0.0,2.0,5.0,2.0,1.0,684.0,684.0,0.419429345091803,0.3427115588661236,0.3430596817782304
17328,1.0,-3.0,4.0,3.0,1.0,0.0,684.0,675.0,0.47495716952640155,0.32371453230251906,0.3065288839072363
17329,-3.0,5.0,4.0,5.0,2.0,1.0,744.0,683.0,0.48081506126955303,0.32339558096836596,0.3009899434982379
17330,-14.0,-6.0,1.0,3.0,2.0,1.0,691.0,663.0,0.36906642339723517,0.3365689853392526,0.3995651769996692
17331,-2.0,19.0,4.0,7.0,0.0,2.0,700.0,765.0,0.22253861797457758,0.28243802435845333,0.6002239434031258
17332,-4.0,-7.0,3.0,3.0,1.0,0.0,687.0,686.0,0.3753835291667097,0.33486948129628835,0.3949475752731589
17333,-5.0,4.0,3.0,4.0,2.0,1.0,675.0,711.0,0.3386891006655536,0.3352052140171155,0.43130627105348773
17334,9.0,-2.0,7.0,4.0,2.0,1.0,714.0,674.0,0.4649516971350243,0.3282099942273307,0.31203889437380183
17335,18.0,-10.0,7.0,1.0,3.0,0.0,775.0,656.0,0.6507339978611724,0.2459816293116157,0.2084849585633688
17336,-6.0,-2.0,3.0,4.0,0.0,2.0,674.0,746.0,0.3193535396973628,0.33438051537215685,0.45146653066663733
17337,9.0,0.0,4.0,4.0,0.0,2.0,694.0,676.0,0.4670498919545789,0.3308746892079464,0.3072760045736317
17338,-3.0,-14.0,3.0,1.0,2.0,1.0,693.0,696.0,0.39243323804149954,0.33050751532515726,0.38225983236950023
17339,0.0,-7.0,5.0,3.0,1.0,1.0,706.0,683.0,0.4396214201291345,0.33511574190369264,0.3304634237033297
17340,-1.0,11.0,4.0,7.0,1.0,1.0,683.0,714.0,0.42373356158977266,0.33609215523363056,0.34537486891275365
17341,-1.0,5.0,4.0,4.0,1.0,1.0,747.0,707.0,0.4608499084027683,0.3271109264420223,0.3172397508913664
17342,-13.0,-1.0,1.0,4.0,1.0,2.0,705.0,696.0,0.39964606720182905,0.3337561175632112,0.37179840097111666
17343,-6.0,-3.0,3.0,3.0,0.0,2.0,663.0,689.0,0.399553426317721,0.3346692927466031,0.3709778666718327
17344,-7.0,-2.0,3.0,3.0,1.0,1.0,688.0,700.0,0.4845368642976674,0.32015220810437073,0.3005115133341188
17345,-6.0,-7.0,2.0,3.0,0.0,3.0,673.0,681.0,0.399325939815364,0.3348504031701503,0.37102424275064266
17346,9.0,19.0,7.0,7.0,1.0,1.0,725.0,776.0,0.23069456288875062,0.2914445332547825,0.5830614895926238
17347,23.0,-4.0,8.0,3.0,3.0,0.0,761.0,673.0,0.6675283756727556,0.23822261748261192,0.19944959258078948
17348,-9.0,-5.0,3.0,3.0,1.0,1.0,686.0,658.0,0.39753407591513146,0.3389416833401214,0.3687248264809039
17349,-1.0,-14.0,4.0,1.0,2.0,0.0,677.0,697.0,0.42707414052004955,0.3327138202550561,0.3454126249610513
17350,-4.0,-2.0,2.0,4.0,0.0,3.0,679.0,748.0,0.28153564942364556,0.3174357388549954,0.506229197457516
17351,2.0,-1.0,5.0,4.0,1.0,2.0,695.0,687.0,0.38157826259233174,0.3421614207661072,0.3814609023777179
17352,7.0,6.0,7.0,4.0,1.0,1.0,726.0,710.0,0.3963808385132171,0.33596555256342847,0.3728541946595114
17353,2.0,-10.0,5.0,2.0,3.0,0.0,719.0,690.0,0.5832728918949248,0.289934942682098,0.23199275115913393
17354,-7.0,6.0,2.0,5.0,2.0,1.0,665.0,711.0,0.37781103466608423,0.34023382152025156,0.3871557295498211
17355,8.0,-6.0,5.0,3.0,1.0,2.0,671.0,675.0,0.3889997101891395,0.33992267688262884,0.3762781986643886
17356,2.0,22.0,4.0,8.0,0.0,3.0,658.0,789.0,0.23403426755540382,0.28576532243460706,0.585400995746146
17357,5.0,-4.0,6.0,2.0,1.0,1.0,668.0,658.0,0.43421850833327474,0.33675400966546676,0.33422806773741537
17358,3.0,0.0,5.0,4.0,2.0,1.0,747.0,683.0,0.5333120529625159,0.31464893192203125,0.2572396008516096
17359,-4.0,-5.0,1.0,3.0,2.0,1.0,709.0,688.0,0.4498110136770362,0.32748602435984003,0.32790354769928065
17360,8.0,16.0,4.0,7.0,0.0,2.0,698.0,761.0,0.2734968469968354,0.3079514447421924,0.5237522939971291
17361,0.0,-8.0,5.0,2.0,2.0,0.0,695.0,701.0,0.41651976886170783,0.34405989253098274,0.3446209243434663
17362,-3.0,-6.0,3.0,3.0,1.0,0.0,682.0,688.0,0.45145171335713064,0.3301225340707755,0.3236263383082508
17363,7.0,4.0,5.0,6.0,2.0,0.0,753.0,695.0,0.5305563878878424,0.31168751372389425,0.2629566841244202
17364,8.0,20.0,5.0,8.0,0.0,3.0,678.0,784.0,0.24376025171312513,0.2824920347474795,0.5789482992755522
17365,-8.0,-2.0,3.0,3.0,0.0,3.0,666.0,683.0,0.4201102138709415,0.3372671511171582,0.34782322074805716
17366,8.0,-13.0,4.0,1.0,1.0,2.0,687.0,697.0,0.49127719614568993,0.32114731466825164,0.29277607492221536
17367,-2.0,6.0,4.0,6.0,0.0,2.0,674.0,717.0,0.3692561521307936,0.33794514672033554,0.3979992868850277
17368,16.0,5.0,7.0,6.0,3.0,0.0,761.0,696.0,0.6271811193445826,0.2604962348564273,0.21752323153514705
17369,-7.0,-11.0,3.0,1.0,1.0,1.0,675.0,717.0,0.42147808685906274,0.33703040260221784,0.3466920962748764
17370,-1.0,0.0,4.0,4.0,2.0,0.0,683.0,689.0,0.38327100519612944,0.3366177520846104,0.38531182845541706
17371,-1.0,-10.0,4.0,2.0,1.0,2.0,674.0,653.0,0.42028153824025044,0.3341646583754718,0.35075438912043466
17372,-2.0,12.0,4.0,7.0,2.0,0.0,705.0,748.0,0.328497853112881,0.33195659347771,0.44474613914556593
17373,-11.0,16.0,1.0,7.0,0.0,3.0,704.0,765.0,0.23150781426143102,0.2855181340065679,0.588174637468158
